Date,Open,High,Low,Close,Adj Close,Volume
4/2/1991,2.464286,2.598214,2.446429,2.598214,2.215595,73231200
4/3/1991,2.589286,2.598214,2.5,2.5,2.131844,60032000
4/4/1991,2.5,2.571429,2.482143,2.553571,2.177527,42109200
4/5/1991,2.5625,2.5625,2.455357,2.477679,2.11281,38852800
4/8/1991,2.473214,2.5,2.455357,2.5,2.131844,18118800
4/9/1991,2.491071,2.5,2.4375,2.455357,2.093775,29862000
4/10/1991,2.446429,2.473214,2.383929,2.388393,2.036673,54101600
4/11/1991,2.419643,2.549107,2.410714,2.535714,2.162299,88897200
4/12/1991,2.553571,2.616071,2.491071,2.5625,2.18514,91929600
4/15/1991,2.205357,2.303571,2.142857,2.223214,1.895818,425096000
4/16/1991,2.258929,2.303571,2.232143,2.294643,1.956728,155195600
4/17/1991,2.321429,2.321429,2.214286,2.258929,1.926273,80600800
4/18/1991,2.241071,2.25,2.169643,2.178571,1.857749,61840800
4/19/1991,2.178571,2.196429,2.125,2.129464,1.815874,71825600
4/22/1991,2.125,2.214286,2.098214,2.196429,1.872978,64254400
4/23/1991,2.223214,2.25,2.151786,2.196429,1.872978,59323600
4/24/1991,2.205357,2.214286,2.160714,2.169643,1.850136,26362000
4/25/1991,2.133929,2.133929,2.089286,2.089286,1.781613,78845200
4/26/1991,2.089286,2.107143,2.0625,2.09375,1.78542,31264800
4/29/1991,2.089286,2.151786,2.080357,2.080357,1.773999,51676800
4/30/1991,2.0625,2.080357,1.946429,1.964286,1.675021,177861600
5/1/1991,1.714286,1.75,1.678571,1.6875,1.438995,467093200
5/2/1991,1.705357,1.776786,1.696429,1.75,1.49229,202781600
5/3/1991,1.75,1.767857,1.723214,1.75,1.49229,60928000
5/6/1991,1.732143,1.803571,1.723214,1.794643,1.530359,53082400
5/7/1991,1.821429,1.830357,1.803571,1.808036,1.54178,67620000
5/8/1991,1.8125,1.8125,1.758929,1.776786,1.515132,44195200
5/9/1991,1.785714,1.839286,1.776786,1.8125,1.545587,59553200
5/10/1991,1.839286,1.901786,1.8125,1.830357,1.560814,60432400
5/13/1991,1.866071,1.910714,1.839286,1.883929,1.606497,61236000
5/14/1991,1.883929,1.919643,1.875,1.910714,1.629338,54236000
5/15/1991,1.839286,1.857143,1.75,1.803571,1.537973,129586800
5/16/1991,1.821429,1.830357,1.732143,1.75,1.49229,95533200
5/17/1991,1.741071,1.741071,1.660714,1.678571,1.431381,117765200
5/20/1991,1.6875,1.696429,1.571429,1.580357,1.351083,65542400
5/21/1991,1.616071,1.660714,1.598214,1.616071,1.381616,87449600
5/22/1991,1.633929,1.660714,1.625,1.651786,1.412149,56817600
5/23/1991,1.660714,1.669643,1.598214,1.611607,1.377799,52164000
5/24/1991,1.625,1.642857,1.607143,1.638393,1.400699,24281600
5/28/1991,1.642857,1.651786,1.616071,1.642857,1.404516,42859600
5/29/1991,1.651786,1.705357,1.638393,1.678571,1.435048,96000800
5/30/1991,1.678571,1.705357,1.660714,1.700893,1.454131,39586400
5/31/1991,1.696429,1.705357,1.651786,1.678571,1.435048,54465600
6/3/1991,1.678571,1.767857,1.669643,1.758929,1.503748,55017200
6/4/1991,1.767857,1.767857,1.732143,1.754464,1.499931,46071200
6/5/1991,1.758929,1.758929,1.705357,1.714286,1.465582,33322800
6/6/1991,1.723214,1.723214,1.660714,1.665179,1.423599,42126000
6/7/1991,1.651786,1.678571,1.629464,1.647321,1.408332,38186400
6/10/1991,1.642857,1.683036,1.633929,1.642857,1.404516,41860000
6/11/1991,1.607143,1.625,1.580357,1.59375,1.362533,47140800
6/12/1991,1.571429,1.598214,1.473214,1.513393,1.293833,108908800
6/13/1991,1.517857,1.535714,1.491071,1.504464,1.2862,52841600
6/14/1991,1.526786,1.526786,1.455357,1.46875,1.255667,56322000
6/17/1991,1.464286,1.508929,1.464286,1.5,1.282384,41650000
6/18/1991,1.508929,1.544643,1.482143,1.504464,1.2862,61171600
6/19/1991,1.491071,1.508929,1.473214,1.491071,1.27475,44735600
6/20/1991,1.473214,1.5,1.455357,1.5,1.282384,36010800
6/21/1991,1.5,1.517857,1.491071,1.5,1.282384,51503200
6/24/1991,1.491071,1.508929,1.473214,1.491071,1.27475,51996000
6/25/1991,1.5,1.535714,1.491071,1.513393,1.293833,56980000
6/26/1991,1.526786,1.553571,1.508929,1.535714,1.312917,62610800
6/27/1991,1.517857,1.526786,1.491071,1.517857,1.29765,37800000
6/28/1991,1.508929,1.517857,1.4375,1.482143,1.267118,56660800
7/1/1991,1.508929,1.535714,1.491071,1.517857,1.29765,48706000
7/2/1991,1.508929,1.526786,1.491071,1.508929,1.290017,30035600
7/3/1991,1.508929,1.553571,1.491071,1.540179,1.316734,77593600
7/5/1991,1.535714,1.642857,1.526786,1.629464,1.393066,82888400
7/8/1991,1.616071,1.6875,1.607143,1.669643,1.427415,76770400
7/9/1991,1.6875,1.723214,1.660714,1.674107,1.431232,56610400
7/10/1991,1.696429,1.723214,1.669643,1.6875,1.442682,39144000
7/11/1991,1.678571,1.6875,1.642857,1.669643,1.427415,36478400
7/12/1991,1.6875,1.6875,1.651786,1.669643,1.427415,33188400
7/15/1991,1.669643,1.669643,1.625,1.625,1.389249,34496000
7/16/1991,1.625,1.633929,1.553571,1.5625,1.335817,55748000
7/17/1991,1.553571,1.589286,1.508929,1.517857,1.29765,52234000
7/18/1991,1.571429,1.611607,1.535714,1.602679,1.370166,99579200
7/19/1991,1.616071,1.651786,1.607143,1.642857,1.404516,32104800
7/22/1991,1.633929,1.651786,1.625,1.642857,1.404516,27168400
7/23/1991,1.651786,1.660714,1.589286,1.607143,1.373983,33264000
7/24/1991,1.616071,1.633929,1.589286,1.607143,1.373983,32863600
7/25/1991,1.616071,1.633929,1.607143,1.616071,1.381616,16450000
7/26/1991,1.633929,1.633929,1.598214,1.602679,1.370166,18558400
7/29/1991,1.616071,1.625,1.589286,1.625,1.389249,13325200
7/30/1991,1.625,1.669643,1.625,1.660714,1.419782,22965600
7/31/1991,1.660714,1.674107,1.607143,1.651786,1.412149,25701200
8/1/1991,1.642857,1.758929,1.633929,1.754464,1.499931,112106400
8/2/1991,1.776786,1.794643,1.75,1.785714,1.526647,68252800
8/5/1991,1.776786,1.776786,1.723214,1.732143,1.480848,25191600
8/6/1991,1.741071,1.794643,1.705357,1.767857,1.511381,55106800
8/7/1991,1.767857,1.821429,1.763393,1.799107,1.538098,52903200
8/8/1991,1.8125,1.848214,1.785714,1.803571,1.541914,47362000
8/9/1991,1.803571,1.821429,1.776786,1.8125,1.549547,38600800
8/12/1991,1.8125,1.866071,1.803571,1.848214,1.58008,35632800
8/13/1991,1.857143,1.928571,1.857143,1.910714,1.633513,71646400
8/14/1991,1.955357,1.964286,1.924107,1.959821,1.675496,50178800
8/15/1991,1.964286,1.964286,1.892857,1.901786,1.625879,36386000
8/16/1991,1.883929,1.9375,1.866071,1.901786,1.625879,39701200
8/19/1991,1.767857,1.84375,1.732143,1.803571,1.5454,80620400
8/20/1991,1.839286,1.848214,1.803571,1.821429,1.560701,49856800
8/21/1991,1.875,1.933036,1.857143,1.919643,1.644856,55843200
8/22/1991,1.928571,1.955357,1.919643,1.9375,1.660157,41412000
8/23/1991,1.928571,1.982143,1.883929,1.892857,1.621905,60104800
8/26/1991,1.892857,1.910714,1.875,1.892857,1.621905,25398800
8/27/1991,1.892857,1.928571,1.883929,1.928571,1.652507,25088000
8/28/1991,1.928571,1.9375,1.897321,1.901786,1.629555,26896800
8/29/1991,1.901786,1.924107,1.875,1.892857,1.621905,28338800
8/30/1991,1.892857,1.901786,1.866071,1.892857,1.621905,16534000
9/3/1991,1.883929,1.901786,1.857143,1.875,1.606604,17094000
9/4/1991,1.883929,1.883929,1.834821,1.839286,1.576002,29946000
9/5/1991,1.839286,1.848214,1.8125,1.821429,1.560701,19471200
9/6/1991,1.821429,1.848214,1.803571,1.839286,1.576002,19818400
9/9/1991,1.848214,1.910714,1.839286,1.901786,1.629555,31620400
9/10/1991,1.883929,1.90625,1.776786,1.790179,1.533924,45710000
9/11/1991,1.8125,1.821429,1.767857,1.803571,1.5454,44500400
9/12/1991,1.830357,1.830357,1.776786,1.808036,1.549226,29803200
9/13/1991,1.785714,1.794643,1.732143,1.736607,1.488021,41683600
9/16/1991,1.758929,1.758929,1.660714,1.6875,1.445944,51444400
9/17/1991,1.678571,1.75,1.669643,1.75,1.499497,33852000
9/18/1991,1.741071,1.803571,1.732143,1.790179,1.533924,30338000
9/19/1991,1.794643,1.803571,1.767857,1.776786,1.522449,44584400
9/20/1991,1.776786,1.821429,1.767857,1.808036,1.549226,47037200
9/23/1991,1.785714,1.8125,1.758929,1.767857,1.514798,21915600
9/24/1991,1.767857,1.799107,1.723214,1.794643,1.53775,26524400
9/25/1991,1.794643,1.803571,1.758929,1.803571,1.5454,13616400
9/26/1991,1.794643,1.794643,1.75,1.785714,1.530099,17805200
9/27/1991,1.785714,1.8125,1.741071,1.75,1.499497,15702400
9/30/1991,1.758929,1.776786,1.75,1.767857,1.514798,15800400
10/1/1991,1.758929,1.830357,1.75,1.8125,1.553051,32844000
10/2/1991,1.848214,1.848214,1.767857,1.776786,1.522449,4496800
10/3/1991,1.785714,1.785714,1.696429,1.705357,1.461245,45250800
10/4/1991,1.714286,1.741071,1.696429,1.723214,1.476545,19843600
10/7/1991,1.714286,1.741071,1.696429,1.71875,1.47272,16175600
10/8/1991,1.71875,1.732143,1.660714,1.723214,1.476545,43064000
10/9/1991,1.723214,1.741071,1.705357,1.714286,1.468895,33185600
10/10/1991,1.741071,1.75,1.669643,1.705357,1.461245,39303600
10/11/1991,1.71875,1.745536,1.660714,1.732143,1.484196,30013200
10/14/1991,1.75,1.794643,1.741071,1.78125,1.526273,27969200
10/15/1991,1.803571,1.875,1.785714,1.875,1.606604,72052400
10/16/1991,1.875,1.928571,1.866071,1.910714,1.637206,50218000
10/17/1991,1.892857,1.901786,1.839286,1.870536,1.602778,37903600
10/18/1991,1.96875,1.982143,1.946429,1.964286,1.683108,111739600
10/21/1991,1.973214,1.995536,1.9375,1.955357,1.675458,29173200
10/22/1991,1.982143,2.008929,1.946429,1.946429,1.667808,52052000
10/23/1991,1.964286,1.973214,1.883929,1.897321,1.62573,42207200
10/24/1991,1.892857,1.901786,1.839286,1.861607,1.595128,44475200
10/25/1991,1.848214,1.866071,1.8125,1.830357,1.568351,26742800
10/28/1991,1.839286,1.848214,1.8125,1.839286,1.576002,19465600
10/29/1991,1.839286,1.857143,1.8125,1.848214,1.583653,25309200
10/30/1991,1.857143,1.883929,1.767857,1.776786,1.522449,37060800
10/31/1991,1.8125,1.848214,1.785714,1.839286,1.576002,57951600
11/1/1991,1.830357,1.857143,1.803571,1.821429,1.560701,50316000
11/4/1991,1.8125,1.8125,1.732143,1.776786,1.522449,48823600
11/5/1991,1.776786,1.803571,1.741071,1.741071,1.491846,53900000
11/6/1991,1.75,1.758929,1.696429,1.714286,1.468895,59197600
11/7/1991,1.732143,1.803571,1.723214,1.776786,1.522449,74183200
11/8/1991,1.830357,1.919643,1.821429,1.901786,1.629555,93956800
11/11/1991,1.910714,1.946429,1.901786,1.919643,1.644856,41235600
11/12/1991,1.9375,1.955357,1.919643,1.946429,1.667808,41672400
11/13/1991,1.928571,1.946429,1.910714,1.933036,1.656332,46480000
11/14/1991,1.9375,1.973214,1.928571,1.955357,1.675458,47000800
11/15/1991,1.946429,1.955357,1.776786,1.785714,1.530099,64237600
11/18/1991,1.785714,1.875,1.785714,1.861607,1.598969,59684800
11/19/1991,1.848214,1.848214,1.776786,1.830357,1.572129,71372000
11/20/1991,1.830357,1.857143,1.794643,1.803571,1.549122,42025200
11/21/1991,1.803571,1.848214,1.803571,1.821429,1.56446,26703600
11/22/1991,1.821429,1.848214,1.794643,1.830357,1.572129,24460800
11/25/1991,1.821429,1.866071,1.821429,1.830357,1.572129,19608400
11/26/1991,1.839286,1.857143,1.785714,1.839286,1.579797,34818000
11/27/1991,1.830357,1.839286,1.803571,1.821429,1.56446,15808800
11/29/1991,1.803571,1.839286,1.803571,1.8125,1.556791,8523200
12/2/1991,1.8125,1.857143,1.785714,1.848214,1.587466,29724800
12/3/1991,1.857143,1.857143,1.794643,1.803571,1.549122,25715200
12/4/1991,1.8125,1.8125,1.785714,1.803571,1.549122,20137600
12/5/1991,1.803571,1.821429,1.758929,1.785714,1.533784,24799600
12/6/1991,1.767857,1.776786,1.732143,1.741071,1.495439,49246400
12/9/1991,1.75,1.785714,1.741071,1.754464,1.506942,24458000
12/10/1991,1.75,1.767857,1.732143,1.754464,1.506942,30654400
12/11/1991,1.758929,1.776786,1.732143,1.75,1.503108,21140000
12/12/1991,1.763393,1.776786,1.75,1.763393,1.514612,22937600
12/13/1991,1.776786,1.8125,1.776786,1.799107,1.545287,23780400
12/16/1991,1.799107,1.8125,1.785714,1.803571,1.549122,19297600
12/17/1991,1.803571,1.821429,1.794643,1.803571,1.549122,24460800
12/18/1991,1.794643,1.857143,1.785714,1.848214,1.587466,46650800
12/19/1991,1.830357,1.848214,1.8125,1.8125,1.556791,28831600
12/20/1991,1.830357,1.839286,1.794643,1.794643,1.541453,32046000
12/23/1991,1.803571,1.848214,1.785714,1.839286,1.579797,25790800
12/24/1991,1.857143,1.919643,1.848214,1.866071,1.602804,47140800
12/26/1991,1.883929,1.964286,1.866071,1.959821,1.683328,33625200
12/27/1991,1.955357,1.991071,1.946429,1.964286,1.687162,41935600
12/30/1991,1.964286,2.044643,1.964286,2.026786,1.740845,45911600
12/31/1991,2.049107,2.071429,2,2.013393,1.729341,33507600
1/2/1992,1.991071,2.133929,1.982143,2.125,1.825202,58408000
1/3/1992,2.142857,2.151786,2.080357,2.107143,1.809865,47563600
1/6/1992,2.098214,2.107143,2.0625,2.071429,1.779189,28560000
1/7/1992,2.053571,2.125,2.053571,2.111607,1.813699,35366800
1/8/1992,2.089286,2.1875,2.089286,2.160714,1.855878,58186800
1/9/1992,2.160714,2.223214,2.151786,2.223214,1.909561,52127600
1/10/1992,2.196429,2.232143,2.178571,2.223214,1.909561,49056000
1/13/1992,2.223214,2.241071,2.196429,2.214286,1.901891,26964000
1/14/1992,2.223214,2.3125,2.223214,2.303571,1.978581,68451600
1/15/1992,2.303571,2.321429,2.25,2.267857,1.947904,81435200
1/16/1992,2.276786,2.294643,2.232143,2.241071,1.924899,73382400
1/17/1992,2.419643,2.464286,2.3125,2.3125,1.98625,212088800
1/20/1992,2.303571,2.330357,2.285714,2.285714,1.963244,52416000
1/21/1992,2.294643,2.294643,2.178571,2.183036,1.875051,48521200
1/22/1992,2.196429,2.276786,2.1875,2.267857,1.947904,45920000
1/23/1992,2.294643,2.3125,2.25,2.303571,1.978581,34588400
1/24/1992,2.303571,2.348214,2.285714,2.308036,1.982416,44402400
1/27/1992,2.3125,2.330357,2.294643,2.303571,1.978581,20862800
1/28/1992,2.3125,2.334821,2.25,2.330357,2.001588,43430800
1/29/1992,2.3125,2.348214,2.258929,2.258929,1.940236,36139600
1/30/1992,2.267857,2.276786,2.241071,2.276786,1.955575,21778400
1/31/1992,2.285714,2.330357,2.267857,2.3125,1.98625,36139600
2/3/1992,2.3125,2.366071,2.303571,2.348214,2.016925,39533200
2/4/1992,2.348214,2.366071,2.321429,2.348214,2.016925,48232800
2/5/1992,2.366071,2.383929,2.325893,2.361607,2.028428,40376000
2/6/1992,2.348214,2.357143,2.285714,2.290179,1.967078,23284800
2/7/1992,2.294643,2.3125,2.241071,2.285714,1.963244,36884400
2/10/1992,2.285714,2.294643,2.25,2.254464,1.936402,21610400
2/11/1992,2.25,2.276786,2.223214,2.245536,1.928733,30503200
2/12/1992,2.276786,2.339286,2.25,2.330357,2.001588,34490400
2/13/1992,2.330357,2.330357,2.276786,2.294643,1.970913,19003600
2/14/1992,2.276786,2.294643,2.258929,2.290179,1.970762,18146800
2/18/1992,2.294643,2.303571,2.241071,2.241071,1.928505,17088400
2/19/1992,2.241071,2.25,2.205357,2.214286,1.905454,23917600
2/20/1992,2.232143,2.3125,2.223214,2.308036,1.986129,32715200
2/21/1992,2.3125,2.339286,2.303571,2.321429,1.997653,37895200
2/24/1992,2.366071,2.375,2.348214,2.361607,2.032228,42851200
2/25/1992,2.366071,2.446429,2.330357,2.446429,2.10522,56803600
2/26/1992,2.4375,2.5,2.4375,2.495536,2.147477,57271200
2/27/1992,2.5,2.5,2.428571,2.446429,2.10522,30542400
2/28/1992,2.446429,2.464286,2.392857,2.410714,2.074487,22598800
3/2/1992,2.419643,2.446429,2.401786,2.401786,2.066803,22313200
3/3/1992,2.419643,2.428571,2.366071,2.370536,2.039912,24819200
3/4/1992,2.366071,2.383929,2.3125,2.321429,1.997653,28842800
3/5/1992,2.303571,2.339286,2.25,2.267857,1.951554,59180800
3/6/1992,2.267857,2.285714,2.25,2.285714,1.966921,33572000
3/9/1992,2.276786,2.294643,2.267857,2.276786,1.959237,27235600
3/10/1992,2.285714,2.3125,2.276786,2.276786,1.959237,30674000
3/11/1992,2.276786,2.294643,2.25,2.258929,1.94387,32914000
3/12/1992,2.258929,2.276786,2.196429,2.241071,1.928505,38225600
3/13/1992,2.258929,2.276786,2.214286,2.254464,1.94003,19796000
3/16/1992,2.241071,2.267857,2.205357,2.263393,1.947711,14072800
3/17/1992,2.267857,2.276786,2.241071,2.245536,1.932345,21274400
3/18/1992,2.258929,2.285714,2.25,2.276786,1.959237,20258000
3/19/1992,2.276786,2.276786,2.241071,2.25,1.936187,29629600
3/20/1992,2.25,2.258929,2.25,2.258929,1.94387,13540800
3/23/1992,2.25,2.276786,2.25,2.25,1.936187,12518800
3/24/1992,2.267857,2.321429,2.258929,2.321429,1.997653,52354400
3/25/1992,2.321429,2.321429,2.294643,2.303571,1.982287,30388400
3/26/1992,2.3125,2.330357,2.276786,2.285714,1.966921,30755200
3/27/1992,2.28125,2.285714,2.160714,2.178571,1.874721,66133200
3/30/1992,2.1875,2.1875,2.0625,2.075893,1.786363,84758800
3/31/1992,2.080357,2.133929,2.071429,2.080357,1.790205,53158000
4/1/1992,2.044643,2.116071,2.044643,2.107143,1.813255,39914000
4/2/1992,2.107143,2.125,2.084821,2.098214,1.805571,33493600
4/3/1992,2.098214,2.116071,2.089286,2.107143,1.813255,29114400
4/6/1992,2.107143,2.178571,2.107143,2.169643,1.867037,25496800
4/7/1992,2.178571,2.1875,2.044643,2.044643,1.759472,57554000
4/8/1992,2.035714,2.035714,1.955357,1.995536,1.717214,91756000
4/9/1992,2,2.080357,1.973214,2.044643,1.759472,48034000
4/10/1992,2.044643,2.053571,1.964286,1.982143,1.705689,68516000
4/13/1992,1.982143,2.026786,1.973214,2.017857,1.736422,30707600
4/14/1992,2.0625,2.116071,2.044643,2.098214,1.805571,36100400
4/15/1992,2.071429,2.174107,2.053571,2.160714,1.859354,54339600
4/16/1992,2.151786,2.169643,2.089286,2.107143,1.813255,64671600
4/20/1992,2.107143,2.107143,2,2.026786,1.744105,51511600
4/21/1992,2.035714,2.044643,2,2.008929,1.728739,45091200
4/22/1992,2.008929,2.071429,2.008929,2.058036,1.770996,42882000
4/23/1992,2.053571,2.080357,2,2.035714,1.751788,45704400
4/24/1992,2.035714,2.080357,2,2.017857,1.736422,24570000
4/27/1992,2,2.008929,1.964286,1.991071,1.713372,35067200
4/28/1992,1.973214,1.991071,1.892857,1.9375,1.667272,43531600
4/29/1992,1.9375,2.035714,1.9375,2.035714,1.751788,49725200
4/30/1992,2.044643,2.151786,2.017857,2.147321,1.84783,65066400
5/1/1992,2.142857,2.169643,2.080357,2.116071,1.820938,33594400
5/4/1992,2.125,2.1875,2.116071,2.160714,1.859354,30808400
5/5/1992,2.160714,2.165179,2.125,2.160714,1.859354,45021200
5/6/1992,2.169643,2.21875,2.160714,2.205357,1.897771,44497600
5/7/1992,2.196429,2.223214,2.160714,2.169643,1.867037,43089200
5/8/1992,2.196429,2.245536,2.178571,2.214286,1.905454,49674800
5/11/1992,2.214286,2.241071,2.196429,2.223214,1.913138,22724800
5/12/1992,2.223214,2.25,2.205357,2.223214,1.913138,19261200
5/13/1992,2.232143,2.258929,2.223214,2.241071,1.928505,24368400
5/14/1992,2.241071,2.25,2.151786,2.191964,1.886246,39230800
5/15/1992,2.178571,2.1875,2.160714,2.165179,1.863196,30326800
5/18/1992,2.196429,2.196429,2.142857,2.15625,1.855512,32272800
5/19/1992,2.169643,2.169643,2.107143,2.120536,1.824779,32919600
5/20/1992,2.133929,2.151786,2.116071,2.142857,1.843988,43302000
5/21/1992,2.151786,2.151786,2.098214,2.111607,1.817096,34423200
5/22/1992,2.107143,2.133929,2.107143,2.125,1.828621,11617200
5/26/1992,2.125,2.133929,2.098214,2.116071,1.820938,23903600
5/27/1992,2.116071,2.151786,2.107143,2.151786,1.851671,38522400
5/28/1992,2.142857,2.151786,2.107143,2.125,1.828621,31810800
5/29/1992,2.133929,2.165179,2.125,2.133929,1.836305,44562000
6/1/1992,2.044643,2.125,2,2.053571,1.770715,62011600
6/2/1992,2.053571,2.053571,2.008929,2.017857,1.73992,38920000
6/3/1992,2.017857,2.017857,1.928571,1.933036,1.666782,75143600
6/4/1992,1.9375,1.955357,1.910714,1.946429,1.67833,45038000
6/5/1992,1.955357,1.973214,1.9375,1.959821,1.689878,28182000
6/8/1992,1.964286,1.964286,1.928571,1.9375,1.670631,26084800
6/9/1992,1.9375,1.9375,1.910714,1.928571,1.662932,25320400
6/10/1992,1.928571,1.955357,1.910714,1.919643,1.655234,31651200
6/11/1992,1.919643,1.9375,1.910714,1.924107,1.659083,35128800
6/12/1992,1.946429,1.964286,1.9375,1.950893,1.682179,24127600
6/15/1992,1.928571,1.928571,1.875,1.879464,1.620589,47297600
6/16/1992,1.848214,1.857143,1.741071,1.758929,1.516656,91338800
6/17/1992,1.75,1.758929,1.678571,1.696429,1.462765,76062000
6/18/1992,1.696429,1.75,1.598214,1.616071,1.393476,108430000
6/19/1992,1.642857,1.642857,1.5625,1.598214,1.378078,106859200
6/22/1992,1.571429,1.598214,1.526786,1.580357,1.362681,97484800
6/23/1992,1.607143,1.625,1.589286,1.616071,1.393476,77887600
6/24/1992,1.625,1.642857,1.616071,1.642857,1.416572,52766000
6/25/1992,1.660714,1.660714,1.616071,1.629464,1.405024,40152000
6/26/1992,1.633929,1.642857,1.589286,1.616071,1.393476,27591200
6/29/1992,1.633929,1.683036,1.616071,1.669643,1.439668,47107200
6/30/1992,1.669643,1.723214,1.660714,1.714286,1.478162,48336400
7/1/1992,1.714286,1.767857,1.705357,1.75,1.508957,35882000
7/2/1992,1.75,1.75,1.633929,1.651786,1.424271,64162000
7/6/1992,1.660714,1.669643,1.625,1.651786,1.424271,30500400
7/7/1992,1.651786,1.651786,1.553571,1.580357,1.362681,51772000
7/8/1992,1.571429,1.633929,1.571429,1.633929,1.408873,48988800
7/9/1992,1.642857,1.660714,1.633929,1.638393,1.412722,41448400
7/10/1992,1.642857,1.651786,1.602679,1.633929,1.408873,35949200
7/13/1992,1.633929,1.683036,1.616071,1.678571,1.447367,31390800
7/14/1992,1.678571,1.714286,1.678571,1.696429,1.462765,31497200
7/15/1992,1.696429,1.75,1.6875,1.714286,1.478162,43615600
7/16/1992,1.705357,1.75,1.6875,1.741071,1.501258,34949600
7/17/1992,1.607143,1.642857,1.59375,1.607143,1.385777,105910000
7/20/1992,1.598214,1.616071,1.571429,1.598214,1.378078,48031200
7/21/1992,1.625,1.651786,1.607143,1.633929,1.408873,32986800
7/22/1992,1.616071,1.625,1.571429,1.580357,1.362681,40493600
7/23/1992,1.589286,1.598214,1.5625,1.598214,1.378078,42879200
7/24/1992,1.589286,1.651786,1.571429,1.638393,1.412722,33742800
7/27/1992,1.633929,1.660714,1.616071,1.616071,1.393476,599200
7/28/1992,1.625,1.660714,1.616071,1.660714,1.43197,33560800
7/29/1992,1.665179,1.705357,1.660714,1.6875,1.455066,62692000
7/30/1992,1.6875,1.696429,1.669643,1.6875,1.455066,34473600
7/31/1992,1.6875,1.696429,1.669643,1.669643,1.439668,22677200
8/3/1992,1.669643,1.6875,1.625,1.633929,1.408873,17136000
8/4/1992,1.607143,1.633929,1.598214,1.625,1.401174,29929200
8/5/1992,1.625,1.625,1.589286,1.598214,1.378078,34815200
8/6/1992,1.580357,1.589286,1.526786,1.571429,1.354982,64492400
8/7/1992,1.5,1.5625,1.482143,1.549107,1.335735,54790400
8/10/1992,1.544643,1.589286,1.535714,1.575893,1.358831,22862000
8/11/1992,1.589286,1.589286,1.535714,1.553571,1.339584,30326800
8/12/1992,1.5625,1.580357,1.544643,1.575893,1.358831,30346400
8/13/1992,1.589286,1.625,1.580357,1.598214,1.378078,42747600
8/14/1992,1.607143,1.616071,1.589286,1.598214,1.378078,34025600
8/17/1992,1.580357,1.598214,1.5625,1.598214,1.381787,32177600
8/18/1992,1.589286,1.616071,1.589286,1.598214,1.381787,28078400
8/19/1992,1.59375,1.616071,1.589286,1.589286,1.374068,42635600
8/20/1992,1.598214,1.607143,1.580357,1.598214,1.381787,27227200
8/21/1992,1.598214,1.616071,1.571429,1.59375,1.377928,27367200
8/24/1992,1.580357,1.598214,1.544643,1.544643,1.33547,38043600
8/25/1992,1.544643,1.589286,1.544643,1.584821,1.370208,33090400
8/26/1992,1.580357,1.589286,1.544643,1.580357,1.366348,30265200
8/27/1992,1.598214,1.611607,1.580357,1.589286,1.374068,20686400
8/28/1992,1.580357,1.616071,1.571429,1.607143,1.389507,15310400
8/31/1992,1.607143,1.651786,1.598214,1.642857,1.420384,30279200
9/1/1992,1.651786,1.660714,1.633929,1.660714,1.435824,15072400
9/2/1992,1.660714,1.741071,1.660714,1.732143,1.497579,47474000
9/3/1992,1.75,1.758929,1.705357,1.705357,1.474421,52964800
9/4/1992,1.723214,1.723214,1.669643,1.6875,1.458982,15808800
9/8/1992,1.669643,1.714286,1.660714,1.705357,1.474421,17500000
9/9/1992,1.714286,1.758929,1.705357,1.75,1.513018,39300800
9/10/1992,1.714286,1.767857,1.696429,1.758929,1.520738,57044400
9/11/1992,1.75,1.758929,1.696429,1.700893,1.470561,44970800
9/14/1992,1.75,1.785714,1.732143,1.767857,1.528457,53670400
9/15/1992,1.758929,1.758929,1.705357,1.723214,1.48986,54630800
9/16/1992,1.705357,1.723214,1.660714,1.678571,1.451263,44679600
9/17/1992,1.6875,1.6875,1.620536,1.642857,1.420384,43108800
9/18/1992,1.633929,1.674107,1.616071,1.660714,1.435824,28901600
9/21/1992,1.669643,1.705357,1.651786,1.660714,1.435824,22419600
9/22/1992,1.669643,1.669643,1.616071,1.633929,1.412665,27885200
9/23/1992,1.642857,1.696429,1.625,1.696429,1.466702,30993200
9/24/1992,1.6875,1.705357,1.651786,1.651786,1.428104,31413200
9/25/1992,1.651786,1.660714,1.616071,1.625,1.404946,34367200
9/28/1992,1.607143,1.607143,1.5625,1.598214,1.381787,37380000
9/29/1992,1.589286,1.625,1.571429,1.602679,1.385647,39317600
9/30/1992,1.607143,1.625,1.589286,1.611607,1.393367,25012400
10/1/1992,1.598214,1.611607,1.580357,1.580357,1.366348,30682400
10/2/1992,1.589286,1.598214,1.535714,1.5625,1.350909,28386400
10/5/1992,1.544643,1.5625,1.482143,1.553571,1.34319,66239600
10/6/1992,1.5625,1.607143,1.526786,1.598214,1.381787,28361200
10/7/1992,1.607143,1.616071,1.553571,1.5625,1.350909,28327600
10/8/1992,1.571429,1.580357,1.535714,1.553571,1.34319,31743600
10/9/1992,1.553571,1.571429,1.535714,1.549107,1.33933,14686000
10/12/1992,1.544643,1.580357,1.544643,1.571429,1.358629,17908800
10/13/1992,1.598214,1.642857,1.571429,1.620536,1.401086,36794800
10/14/1992,1.616071,1.651786,1.607143,1.642857,1.420384,23931600
10/15/1992,1.633929,1.642857,1.616071,1.625,1.404946,18855200
